AVAV,open,high,low,close,volume,market_return,stock_return,residual_return,residual_price,residual_gap_pct,volume_gap_product,earnings_classification,is_earnings_date,event_strength
2024-03-14 04:00:00,161.99,165.72,154.75,158.1,406945.0,-0.0019768591197162344,-0.0192916072203958,-0.019112469309985877,123.75596846642138,1.9112469309986002,777772.3823352254,none,False,0.0
2024-03-15 04:00:00,155.24,156.46,148.08,148.6,1295448.0,-0.009942712884746241,-0.06008855154965209,-0.05161252110455194,117.36861093213395,5.1612521104551945,6686133.7239849605,none,False,0.0
2024-03-18 04:00:00,148.66,150.71,143.42,144.36,556419.0,0.005943157523095932,-0.028532974427994517,-0.036602987066499185,113.07256918417208,3.6602987066499115,2036659.746055437,none,False,0.0
2024-03-19 04:00:00,143.39,146.49,141.03,145.68,508081.0,0.005557072105447869,0.009143807148794592,0.0014759245661414983,113.23945576678773,0.147592456614154,74988.92294897597,none,False,0.0
2024-03-20 04:00:00,145.09,150.87,144.476,149.18,453477.0,0.009249384343914091,0.024025260845689234,0.012511623777614656,114.65626523412362,1.2511623777614833,567373.3615801441,none,False,0.0
2024-03-21 04:00:00,149.57,151.4,147.17,149.66,310362.0,0.0033046418690441115,0.003217589489207695,-0.0021042581090511686,114.4149988582512,0.2104258109051238,65308.17552413603,none,False,0.0
2024-03-22 04:00:00,150.33,150.3912,147.58,148.91,162745.0,-0.001895825354270464,-0.0050113590805827,-0.004916622473964764,113.85246350350606,0.4916622473964849,80015.57245254093,none,False,0.0
2024-03-25 04:00:00,149.46,153.23,149.07,152.13,310381.0,-0.0027628019416359173,0.02162379961050309,0.022621541944773442,116.42798178216643,2.2621541944773504,702129.6810360745,none,False,0.0
2024-03-26 04:00:00,153.11,153.11,149.8,150.76,284037.0,-0.001846970775535417,-0.009005455860119693,-0.008961604092911149,115.38460030409799,0.8961604092911135,254542.71417382002,none,False,0.0
2024-03-27 04:00:00,151.65,152.6,147.56,149.28,259760.0,0.008403847265858522,-0.009816927566993816,-0.02044988938321777,113.02499799135236,2.044988938321801,531206.3266184711,none,False,0.0
2024-03-28 04:00:00,148.77,154.685,148.77,153.28,327931.0,-0.00019114245847418054,0.026795284030010746,0.02511449585179816,115.86356383455569,2.511449585179837,823582.173917609,none,False,0.0
2024-04-01 04:00:00,155.11,155.4,148.74,149.42,177473.0,-0.001739728908176863,-0.025182672233820536,-0.02525051900827987,112.9379487135842,2.5250519008279793,448128.53599564394,none,False,0.0
2024-04-02 04:00:00,148.21,148.21,144.4034,145.85,293003.0,-0.006358204381798571,-0.023892383884352775,-0.019149824165165218,110.77520685414461,1.9149824165165308,561095.592986593,none,False,0.0
2024-04-03 04:00:00,145.56,147.285,144.64,146.9,212833.0,0.0010986045794463273,0.007199177236887344,0.0041750437141319955,111.23769818520269,0.41750437141321317,88858.7078809884,none,False,0.0
2024-04-04 04:00:00,148.7,149.61,145.74,146.42,216358.0,-0.012206156985810623,-0.0032675289312458222,0.007566008068550539,112.07932350719891,0.7566008068550456,163696.63736954395,none,False,0.0
2024-04-05 04:00:00,147.33,148.7673,146.0051,148.53,262293.0,0.010446917574599812,0.014410599644857358,0.0016496631893225325,112.26421664147293,0.1649663189322803,43269.5106917046,none,False,0.0
2024-04-08 04:00:00,149.78,152.96,149.37,152.31,235652.0,0.00055938120864929,0.02544940416077557,0.022986902635250286,114.84482325883309,2.298690263525005,541690.9579801945,none,False,0.0
2024-04-09 04:00:00,151.03,152.0,147.22,149.85,193691.0,0.001156693399136488,-0.016151270435296516,-0.01923590678783667,112.63567894356059,1.923590678783671,372582.202164288,none,False,0.0
2024-04-10 04:00:00,145.82,148.7683,145.76,147.44,236977.0,-0.010013094046060322,-0.016082749416082676,-0.0075334129639788375,111.78714785960062,0.7533412963978803,178524.56039648046,none,False,0.0
2024-04-11 04:00:00,148.32,149.37,145.23,148.49,167424.0,0.007546876215669407,0.007121540965816742,-0.00261883646228131,111.49439560077145,0.26188364622814486,43845.60758610092,none,False,0.0
2024-04-12 04:00:00,148.52,150.9,145.0101,147.12,239160.0,-0.013803088803088781,-0.009226210519226896,0.0032706223511702916,111.85905166305356,0.32706223511702603,78220.20415058795,none,False,0.0
2024-04-15 04:00:00,149.76,149.76,145.2,146.12,225125.0,-0.01252813937555064,-0.006797172376291516,0.004371727707555336,112.34806897854979,0.43717277075552285,98418.52001633708,none,False,0.0
2024-04-16 04:00:00,144.11,150.015,143.65,149.46,271804.0,-0.0018237684606997595,0.02285792499315642,0.02287761022173321,114.91832430980544,2.287761022173318,621822.5968707965,none,False,0.0
2024-04-17 04:00:00,150.4,150.45,144.87,146.62,174104.0,-0.005918217385259994,-0.019001739595878475,-0.014717451511423589,113.22701944400184,1.4717451511423452,256236.71779448687,none,False,0.0
2024-04-18 04:00:00,147.1,149.62,145.98,146.7,179041.0,-0.002057736489861184,0.000545628154412725,0.0008090044739592602,113.31862060930511,0.08090044739592628,14484.497002214037,none,False,0.0
2024-04-19 04:00:00,147.29,152.56,147.29,150.02,376508.0,-0.008728379244074214,0.022631220177232514,0.029842452646484188,116.70032617880321,2.984245264648422,1123592.216102248,none,False,0.0
2024-04-22 04:00:00,151.92,153.1,148.052,149.72,259797.0,0.00920914451894328,-0.00199973336888426,-0.013471458356565994,115.12820259448779,1.3471458356566046,349984.44666607893,none,False,0.0
2024-04-23 04:00:00,150.91,159.3257,150.91,158.3,586819.0,0.01186664532137982,0.05730697301629717,0.04306730886991987,120.0864644552633,4.306730886991983,2527271.5123737482,none,False,0.0
2024-04-24 04:00:00,160.75,162.81,155.0,157.99,424581.0,-0.0004746366063481666,-0.0019583070120025026,-0.003343819812521134,119.68491695620216,0.3343819812521298,141972.23598201052,none,False,0.0
2024-04-25 04:00:00,155.51,156.28,153.0,155.64,275406.0,-0.003798895945865799,-0.014874359136654358,-0.012797465607483832,118.1532533477206,1.279746560748396,352449.8813094727,none,False,0.0
2024-04-26 04:00:00,157.17,158.37,154.8174,158.09,202622.0,0.0094738723708514,0.015741454638910524,0.0039940004446667385,118.62515749413024,0.3994000444667023,80927.23580993216,none,False,0.0
2024-04-29 04:00:00,159.4,162.5,157.645,159.24,419289.0,0.0035414945106835294,0.007274337402745301,0.001705794224551655,118.82750760267027,0.17057942245517488,71522.07546180782,none,False,0.0
2024-04-30 04:00:00,157.3,163.17,156.471,159.79,332778.0,-0.015841273575657788,0.0034539060537552846,0.018073624997969745,120.97515141452433,1.8073624997969828,601450.4779574403,none,False,0.0
2024-05-01 04:00:00,159.17,164.72,157.18,162.53,445409.0,-0.003247141320371294,0.017147506101758525,0.018649715614842435,123.23130358486772,1.864971561484241,830675.1182291344,none,False,0.0
2024-05-02 04:00:00,164.26,166.0499,160.9,165.72,301356.0,0.009353452583191757,0.019627145757706188,0.008005115663217828,124.21778442339371,0.8005115663217932,241238.96358047033,none,False,0.0
2024-05-03 04:00:00,167.14,168.8,165.5968,168.77,251346.0,0.01239530324931204,0.018404537774559637,0.003614246144293412,124.66673807179862,0.3614246144293398,90842.63113835684,none,False,0.0
2024-05-06 04:00:00,169.74,181.37,169.44,179.89,583328.0,0.010326820395470282,0.06588848729039509,0.05325263891937061,131.30557085959188,5.325263891937082,3106375.535555874,none,False,0.0
2024-05-07 04:00:00,178.5,181.8202,177.33,179.59,421517.0,0.0011034322550669273,-0.0016676858079937018,-0.004696847631167055,130.68884860014097,0.4696847631167067,197980.11229466487,none,False,0.0
2024-05-08 04:00:00,179.36,182.695,179.0,181.46,355979.0,9.668561704767598e-05,0.010412606492566479,0.00843202890300979,131.7908207488384,0.8432028903009536,300162.5216864432,none,False,0.0
2024-05-09 04:00:00,182.01,190.12,180.23,187.33,579356.0,0.005761905682631019,0.032348726992174504,0.024467498517478366,135.01541246012786,2.4467498517478425,1417539.2071092231,none,False,0.0
2024-05-10 04:00:00,189.0,189.0,183.57,186.47,404298.0,0.0012880404483150976,-0.004590829018309983,-0.007812270838779724,133.9606354905798,0.7812270838779667,315848.5475576942,none,False,0.0
2024-05-13 04:00:00,188.02,192.495,187.12,187.28,356881.0,0.00013439827970196383,0.004343862283477273,0.0023240047976948635,134.27196065016216,0.23240047976949008,82939.3156206154,none,False,0.0
2024-05-14 04:00:00,188.74,195.36,186.77,194.26,349229.0,0.004588124628054802,0.037270397266125466,0.030611728928275822,138.38225751225306,3.0611728928275905,1069050.3481892867,none,False,0.0
2024-05-15 04:00:00,196.1,196.1,191.0,193.04,359809.0,0.012382954328301166,-0.006280242973334738,-0.02105767249571287,135.46824925434262,2.1057672495713,757674.0083009998,none,False,0.0
2024-05-16 04:00:00,191.62,197.55,190.5601,192.73,230697.0,-0.002057457812676855,-0.0016058847907169937,-0.001342798729404974,135.28634266136916,0.13427987294051258,30977.96384775743,none,False,0.0
2024-05-17 04:00:00,193.81,195.22,191.066,193.83,192616.0,0.0014375153681740471,0.005707466403777506,0.002330337900714431,135.601605553122,0.2330337900714463,44886.0365084017,none,False,0.0
2024-05-20 04:00:00,194.32,197.92,193.06,197.15,266809.0,0.0011521390121822517,0.017128411494608642,0.01404851879670179,137.50660725759798,1.404851879670188,374827.12516292324,none,False,0.0
2024-05-21 04:00:00,197.13,198.965,195.04,196.78,277059.0,0.0024525525412217863,-0.0018767435962465662,-0.0063110913995764635,136.63879049114962,0.6311091399576418,174854.46720752429,none,False,0.0
2024-05-22 04:00:00,196.44,197.705,195.32,196.18,185758.0,-0.002879403794037838,-0.003049090354710793,-0.0019299005187336498,136.3750912185016,0.19299005187336515,35849.446055892564,none,False,0.0
2024-05-23 04:00:00,197.77,200.08,195.6701,197.21,210555.0,-0.007304229658569694,0.00525028035477626,0.010978179535118364,137.87224145401646,1.097817953511826,231151.0592016825,none,False,0.0
2024-05-24 04:00:00,197.91,200.0,197.36,199.77,198709.0,0.006616472735569312,0.012981086151817811,0.004209777189698961,138.45265287118224,0.4209777189698949,83652.06155878885,none,False,0.0
2024-05-28 04:00:00,199.77,200.3881,197.1001,198.8,203672.0,0.0006988516168024983,-0.004855583921509754,-0.007463351858188166,137.41933200710503,0.7463351858188139,152007.57996608946,none,False,0.0
2024-05-29 04:00:00,197.22,199.7,195.59,197.75,249994.0,-0.007002510333893097,-0.005281690140845119,0.0001319510972446888,137.437464638746,0.013195109724484233,3298.6982604627115,none,False,0.0
2024-05-30 04:00:00,199.15,202.48,197.8783,200.44,245603.0,-0.006633719825128281,0.013603034134007652,0.018632558953532514,139.99827630105148,1.8632558953532552,457621.23766644555,none,False,0.0
2024-05-31 04:00:00,202.1,205.28,198.1,202.15,272637.0,0.00910813034576452,0.008531231291159402,-0.002835281654716592,139.60134175656316,0.28352816547165816,77300.26844969646,none,False,0.0
2024-06-03 04:00:00,204.0,204.97,200.91,203.27,210825.0,0.0008153668202588449,0.00554044026712841,0.0028113150785784237,139.9938051136332,0.281131507857868,59269.55014413502,none,False,0.0
2024-06-04 04:00:00,202.79,203.98,200.92,202.71,182105.0,0.001117847669571903,-0.0027549564618487565,-0.005799132764137438,139.1819624516224,0.5799132764137682,105605.10720132926,none,False,0.0
2024-06-05 04:00:00,203.55,205.0,202.12,204.41,243568.0,0.011885160582145726,0.008386364757535292,-0.005872584092447897,138.36460467297337,0.5872584092447619,143037.35622292818,none,False,0.0
2024-06-06 04:00:00,205.28,206.78,202.33,203.855,156182.0,-1.8703125292174327e-05,-0.0027151313536519783,-0.00457552496505059,137.73151397001283,0.4575524965050537,71461.4640091523,none,False,0.0
2024-06-07 04:00:00,202.69,205.79,201.16,202.29,163560.0,-0.001215725881868801,-0.007677025336636278,-0.00829065124857066,136.5896300217498,0.8290651248570757,135601.8918216233,none,False,0.0
2024-06-10 04:00:00,202.91,204.99,198.0491,204.89,243523.0,0.0030898297784685003,0.012852835038805743,0.007754726525299118,137.64884524876024,0.7754726525299072,188845.4267620406,none,False,0.0
2024-06-11 04:00:00,205.15,213.46,203.0,211.35,499401.0,0.0024082440353956347,0.031529113182683366,0.027140915223683542,141.38476088829478,2.714091522368367,1355420.020362285,none,False,0.0
2024-06-12 04:00:00,214.38,219.74,213.3,217.57,424246.0,0.008213055219294052,0.029429855689614426,0.018995614707780915,144.07045133168057,1.8995614707780994,805881.3557317256,none,False,0.0
2024-06-13 04:00:00,218.64,220.22,213.6701,215.51,327475.0,0.002013447613418151,-0.009468217125522815,-0.01344521201918303,142.13339356782672,1.344521201918314,440297.08059819986,none,False,0.0
2024-06-14 04:00:00,213.1,215.45,211.6,215.24,204397.0,0.0006083510000920445,-0.0012528420954943664,-0.0037663484610570555,141.59806967969772,0.37663484610570563,76983.03263946791,none,False,0.0
2024-06-17 04:00:00,211.39,216.8799,202.61,215.11,684292.0,0.007959025756291815,-0.0006039769559561536,-0.010773631715478228,140.07254422534606,1.077363171547796,737230.9993847845,none,False,0.0
2024-06-18 04:00:00,215.82,219.34,214.0,219.31,365539.0,0.002540668981904526,0.019524894240156243,0.014998768121475693,142.17345983636716,1.4998768121475603,548263.470035607,none,False,0.0
2024-06-20 04:00:00,222.21,224.0,203.0491,203.59,621419.0,-0.002716549071086094,-0.0716793579864119,-0.07072979066359575,132.11756078422178,7.072979066359563,4395283.578438094,none,False,0.0
2024-06-21 04:00:00,203.46,203.805,185.5029,189.48,1356232.0,-0.004552102376599643,-0.06930595805294959,-0.06644455692464757,123.33906799594897,6.644455692464756,9011423.432702862,surprising_negative,True,18.302099999999996
2024-06-24 04:00:00,189.27,193.1739,187.0021,190.49,434675.0,-0.0032506290058951226,0.005330377876293202,0.006836220013429668,124.18224100102064,0.6836220013429761,297153.3934337582,none,False,0.0
2024-06-25 04:00:00,190.6,194.37,188.33,192.71,455474.0,0.0038508309687881326,0.011654155073757222,0.0057634202729627895,124.89795544634788,0.5763420272962838,262508.80854074756,none,False,0.0
2024-06-26 04:00:00,195.53,201.95,192.77,192.81,788035.0,0.0012480957362845935,0.0005189144310102645,-0.002660922686081522,124.56561164325548,0.2660922686081646,209690.020892635,none,False,0.0
2024-06-27 04:00:00,177.0,178.585,162.5,177.91,1647751.0,0.0015765063885171404,-0.07727814947357503,-0.08080004507795449,114.50070460731747,8.080004507795447,13313835.507724456,negative_anticipated,True,16.085000000000008
2024-06-28 04:00:00,179.36,186.22,179.01,182.16,821056.0,-0.003935062320405525,0.023888482940812805,0.026107201541057837,117.48999757909384,2.6107201541057723,2143547.446849469,none,False,0.0
2024-07-01 04:00:00,183.72,184.705,174.73,175.67,461526.0,0.002057991253537228,-0.035628019323671545,-0.03965140896748325,112.83135363549658,3.9651408967483204,1830015.6175126652,none,False,0.0
2024-07-02 04:00:00,174.54,174.54,168.3,171.2,723943.0,0.006729746580115048,-0.02544543746797978,-0.03433472762118112,108.95731984129264,3.433472762118117,2485638.571826076,none,False,0.0
2024-07-03 04:00:00,170.87,173.18,169.3375,170.31,234629.0,0.004462578095116854,-0.005198598130841003,-0.011726502570354739,107.67963155011475,1.1726502570354902,275137.75715798006,none,False,0.0
2024-07-05 04:00:00,170.21,171.95,167.16,168.9,373499.0,0.005766510717005735,-0.008279020609476828,-0.01616504549099295,105.93898540765379,1.6165045490992958,603762.8325840379,none,False,0.0
2024-07-08 04:00:00,171.07,173.3008,168.42,170.13,318642.0,0.001153901629886045,0.007282415630550654,0.004200687065441178,106.38400193338168,0.4200687065441189,133851.5327906311,none,False,0.0
2024-07-09 04:00:00,169.41,170.04,167.3701,167.84,299632.0,0.000972482351246251,-0.013460295068477013,-0.016353065073337333,104.64429742700305,1.6353065073337225,489990.159405418,none,False,0.0
2024-07-10 04:00:00,168.1,175.57,168.05,175.45,321663.0,0.009895289842035249,0.04534080076263103,0.03315441615693496,108.11371801234799,3.315441615693504,1066454.8964288195,none,False,0.0
2024-07-11 04:00:00,178.26,178.3861,174.24,175.34,286932.0,-0.00862253260172452,-0.0006269592476487729,0.006474027886622174,108.81364923768635,0.6474027886622213,185760.5769564285,none,False,0.0
2024-07-12 04:00:00,177.07,178.16,172.9,173.25,262711.0,0.006307504312823342,-0.011919698870765383,-0.020369199540169938,106.59720230366987,2.0369199540169802,535121.278039755,none,False,0.0
2024-07-15 04:00:00,175.0,178.09,173.38,174.17,305488.0,0.002750049108019681,0.005310245310245154,0.0005660378086369353,106.65754035046866,0.05660378086369544,17291.775808488594,none,False,0.0
2024-07-16 04:00:00,176.0,176.5,169.32,169.55,415117.0,0.005930226345876477,-0.0265258081185048,-0.03458235219596108,102.96907172571383,3.4582352195961064,1435572.229653077,none,False,0.0
2024-07-17 04:00:00,167.24,170.276,163.64,165.93,576170.0,-0.014021173388096053,-0.021350634031259252,-0.00862665358589387,102.08079321387504,0.8626653585893873,497041.8996584473,none,False,0.0
2024-07-18 04:00:00,166.09,168.2,163.5,165.39,294579.0,-0.007684849355406476,-0.0032543843789550886,0.002869951996242958,102.37376019013726,0.28699519962429587,84542.75891012546,none,False,0.0
2024-07-19 04:00:00,166.25,167.31,164.2,164.23,225632.0,-0.006640610863822172,-0.0070137251345304685,-0.001977022903872779,102.17136492148578,0.1977022903872805,44607.96318466287,none,False,0.0
2024-07-22 04:00:00,165.06,169.36,163.5074,168.42,257335.0,0.010309841709320589,0.0255130000608903,0.012894835963079911,103.4888479122723,1.2894835963079831,331829.26125591487,none,False,0.0
2024-07-23 04:00:00,168.51,172.65,168.51,171.52,209504.0,-0.0015685567474984508,0.018406365039781658,0.018160232664811534,105.36822946857247,1.8160232664811593,380464.1384208688,none,False,0.0
2024-07-24 04:00:00,169.93,173.0,168.65,170.31,199586.0,-0.0226624291234786,-0.007054570895522416,0.014669771885891265,106.91395735889668,1.466977188589147,292788.1091617535,none,False,0.0
2024-07-25 04:00:00,170.31,172.5,168.29,169.94,176255.0,-0.005210354193226685,-0.0021725089542599108,0.0013744991088938275,107.06091049801478,0.13744991088935343,24226.23404380299,none,False,0.0
2024-07-26 04:00:00,172.55,174.64,169.9501,173.82,171550.0,0.01119964339443924,0.0228315876191596,0.009286644148242311,108.05514707599666,0.9286644148242207,159312.38036309506,none,False,0.0
2024-07-29 04:00:00,174.21,175.25,171.7294,175.15,161983.0,0.0005877599000807532,0.007651593602577389,0.00515953404598259,108.61266128617892,0.5159534045982683,83575.6803370413,none,False,0.0
2024-07-30 04:00:00,175.15,178.75,170.89,173.52,172820.0,-0.005066451281298123,-0.009306308878104463,-0.0059091839324317014,107.97084909324799,0.5909183932431672,102122.51672028415,none,False,0.0
2024-07-31 04:00:00,175.88,180.46,172.65,178.54,231181.0,0.01625461254612537,0.028930382664822396,0.010120399556618212,109.06355722653898,1.0120399556618143,233964.4089898539,none,False,0.0
2024-08-01 04:00:00,179.59,180.6399,172.49,174.34,205761.0,-0.014160962945480193,-0.023524140248683656,-0.010654560979978116,107.90153290537549,1.0654560979978078,219229.31218012693,none,False,0.0
2024-08-02 04:00:00,169.09,170.73,164.1342,166.5,268162.0,-0.018618441649325135,-0.04496959963290126,-0.02745730121915848,104.93884801438367,2.7457301219158348,736300.4809531941,none,False,0.0
2024-08-05 04:00:00,156.36,166.47,152.8802,164.14,330923.0,-0.029123662976168085,-0.014174174174174214,0.014279913402782451,106.4373656766168,1.4279913402782451,472555.1782988977,none,False,0.0
2024-08-06 04:00:00,164.32,171.94,163.5,169.62,268969.0,0.009219529166183404,0.033386133788229744,0.02190359259619585,108.76872637140976,2.1903592596195898,589138.7397006215,none,False,0.0
2024-08-07 04:00:00,171.69,172.8086,165.25,167.02,163525.0,-0.006683903092980947,-0.015328381087135967,-0.010246587522452742,107.65421809693937,1.0246587522452888,167557.32246091086,none,False,0.0
2024-08-08 04:00:00,169.32,178.475,168.39,176.43,257970.0,0.02311726371804257,0.056340558017003994,0.03038273100455655,110.92504724688455,3.0382731004556573,783783.3117245459,none,False,0.0
2024-08-09 04:00:00,176.48,178.2543,174.83,176.02,199723.0,0.004409686233864285,-0.0023238678229325904,-0.00879668236226528,109.94927484023442,0.8796682362265384,175689.97914387294,none,False,0.0
2024-08-12 04:00:00,177.43,178.91,174.61,178.05,121689.0,0.0005253381864573914,0.011532780365867579,0.00910573659603475,110.95044397585463,0.9105736596034752,110806.7980634873,none,False,0.0
2024-08-13 04:00:00,179.0,182.56,176.03,181.52,213692.0,0.016445702927222472,0.019488907610221817,0.0004798929351395448,111.00368831006924,0.047989293513950315,10254.92810958307,none,False,0.0
2024-08-14 04:00:00,182.44,186.8199,181.64,184.07,255753.0,0.0031547487270313646,0.014048038783605055,0.00888231347024507,111.98965786599267,0.8882313470245151,227167.8316955608,none,False,0.0
2024-08-15 04:00:00,186.42,188.0,181.85,186.83,234193.0,0.01714022988505759,0.014994295648394829,-0.00473810859691785,111.45903870529193,0.47381085969177006,110963.18666379471,none,False,0.0
2024-08-16 04:00:00,187.19,191.77,186.43,190.44,221582.0,0.0022420308460049387,0.019322378632981696,0.015107301222124087,113.14288397694116,1.5107301222124114,334750.60194007057,none,False,0.0
2024-08-19 04:00:00,190.44,191.6626,185.37,189.8,191318.0,0.009561436741173823,-0.0033606385213189593,-0.015199296018041427,111.42319179104072,1.5199296018041375,290789.891557964,none,False,0.0
2024-08-20 04:00:00,189.39,189.73,184.56,187.24,151030.0,-0.0016261324851235548,-0.013487881981032679,-0.013674045930549387,109.89958594876161,1.3674045930549439,206519.11568908818,none,False,0.0
2024-08-21 04:00:00,187.48,190.0,187.2,188.26,123652.0,0.003436549131913269,0.005447553941465344,-1.1682619339509204e-05,109.89830203373342,0.0011682619339370426,144.45792465518318,none,False,0.0
2024-08-22 04:00:00,189.42,189.42,183.5,184.01,172298.0,-0.007848453497912966,-0.022575162009986216,-0.016280422558276084,108.10911123818718,1.6280422558276109,280508.42459458567,none,False,0.0
2024-08-23 04:00:00,185.01,186.74,183.035,185.615,185859.0,0.010625292150587828,0.008722352046084625,-0.004224371737657315,107.65241816408933,0.42243717376574397,78513.7506789274,none,False,0.0
2024-08-26 04:00:00,186.5,188.62,176.485,177.39,299151.0,-0.0023837902264601807,-0.04431215149637702,-0.04370917155204741,102.94702015056238,4.370917155204756,1307564.237896658,none,False,0.0
2024-08-27 04:00:00,176.1,178.86,174.71,177.76,157142.0,0.0013730630004100686,0.0020857996504877185,-0.0012241980233236786,102.82099261198701,0.12241980233236305,19237.292578112196,none,False,0.0
2024-08-28 04:00:00,199.4,211.44,190.99,193.86,985082.0,-0.005805256784671253,0.09057155715571574,0.09473819031059444,112.56206737798564,9.473819031059417,9332488.598754073,positive_anticipated,True,20.44999999999999
2024-08-29 04:00:00,198.35,205.78,197.56,203.61,471883.0,8.955758552753323e-05,0.050294026617146326,0.0483208732803127,118.00116477192731,4.832087328031265,2280179.8646133775,none,False,0.0
2024-08-30 04:00:00,203.96,206.26,198.87,203.76,362161.0,0.0095459837019789,0.0007367025195224031,-0.011085859752593068,116.6930204086231,1.108585975259302,401486.60538588406,none,False,0.0
2024-09-03 04:00:00,203.94,207.89,191.7516,192.26,375534.0,-0.02057905194436549,-0.056438947781703996,-0.03688456155161579,112.38884951471728,3.688456155161579,1385140.6937724485,none,False,0.0
2024-09-04 04:00:00,191.72,197.425,190.6531,194.04,524699.0,-0.0020468048108969183,0.009258296057422344,0.009510286407772656,113.45769966264231,0.9510286407772739,499003.77678719483,none,False,0.0
2024-09-05 04:00:00,191.01,206.8,181.985,183.73,754383.0,-0.002432162628187684,-0.053133374561946,-0.05248001199315248,107.50343822363135,5.248001199315255,3959002.88874304,none,False,0.0
2024-09-06 04:00:00,183.29,186.42,175.85,179.47,421478.0,-0.01683011590036576,-0.023186197137103348,-0.007536542326143234,106.69323401125304,0.7536542326143092,317648.6786538138,none,False,0.0
2024-09-09 04:00:00,180.27,182.295,178.6901,180.92,277268.0,0.011196239544007724,0.008079344737282002,-0.0054620534286287555,106.11046986661039,0.546205342862871,151445.26300490252,none,False,0.0
2024-09-10 04:00:00,180.4,184.61,178.62,180.71,274894.0,0.004355703592540339,-0.0011607340260887389,-0.0075773225553771905,105.30643660992844,0.7577322555377242,208296.05065378716,none,False,0.0
2024-09-11 04:00:00,180.74,184.24,175.96,183.99,177748.0,0.010258933289600813,0.018150628078136277,0.005585488012649971,105.8946244492681,0.558548801265002,99280.93232725156,none,False,0.0
2024-09-12 04:00:00,183.28,186.53,181.905,185.5,169760.0,0.008423217055661958,0.008206967769987417,-0.002446168790734629,105.63558832383373,0.24461687907346708,41526.16139151177,none,False,0.0
2024-09-13 04:00:00,187.0,192.38,185.5,192.11,208929.0,0.005222772719955637,0.03563342318059304,0.028313732537894744,108.62652611811792,2.831373253789482,591555.9825409827,none,False,0.0
2024-09-16 04:00:00,187.19,188.175,171.23,173.52,1138999.0,0.0014768420490738343,-0.09676747696632138,-0.10018556645797352,97.74371606661242,10.01855664579735,11411126.001006536,surprising_negative,True,16.94500000000002
2024-09-17 04:00:00,171.77,176.82,171.77,174.96,474318.0,0.0004086418875701714,0.008298755186721962,0.005993257290014977,98.3295193054818,0.5993257290014986,284270.9811285328,none,False,0.0
2024-09-18 04:00:00,174.47,180.65,171.27,174.44,374681.0,-0.002965883460315899,-0.0029721079103796066,-0.001762844553257145,98.15617964794974,0.1762844553257037,66050.43600588999,none,False,0.0
2024-09-19 04:00:00,178.27,180.94,175.25,179.69,295477.0,0.017064481653010333,0.030096308186195797,0.01044280005918093,99.18120500658632,1.0442800059180968,308560.7233086615,none,False,0.0
