date,open,high,low,close,volume
2024-02-12 05:00:00,149.54,150.59,148.56,148.73,17236108.0
2024-02-13 05:00:00,146.07,148.04,145.11,146.37,18138482.0
2024-02-14 05:00:00,147.37,147.83,145.555,147.14,16651824.0
2024-02-15 05:00:00,144.46,144.76,141.88,143.94,26724305.0
2024-02-16 05:00:00,144.21,144.48,141.52,141.76,21865118.0
2024-02-20 05:00:00,140.94,143.3285,140.8,142.2,18625589.0
2024-02-21 05:00:00,142.64,143.98,141.91,143.84,16499584.0
2024-02-22 05:00:00,146.12,146.2,144.01,145.32,23000707.0
2024-02-23 05:00:00,144.97,145.955,144.79,145.29,14519434.0
2024-02-26 05:00:00,143.45,143.84,138.74,138.75,33513011.0
2024-02-27 05:00:00,139.41,140.49,138.5,140.1,22363981.0
2024-02-28 05:00:00,139.1,139.28,136.64,137.43,30628702.0
2024-02-29 05:00:00,138.35,139.95,137.57,139.78,35485006.0
2024-03-01 05:00:00,139.61,140.0,137.975,138.08,28551525.0
2024-03-04 05:00:00,136.54,136.63,132.86,134.2,43571510.0
2024-03-05 05:00:00,132.74,134.02,131.55,133.78,28447550.0
2024-03-06 05:00:00,134.24,134.74,131.95,132.56,23175200.0
2024-03-07 05:00:00,133.89,135.82,132.66,135.24,24107282.0
2024-03-08 05:00:00,135.035,138.985,134.8,136.29,26495160.0
2024-03-11 04:00:00,137.07,139.98,137.07,138.94,22536365.0
2024-03-12 04:00:00,138.25,140.28,138.21,139.62,19019696.0
2024-03-13 04:00:00,140.06,142.19,140.01,140.77,19636999.0
2024-03-14 04:00:00,142.3,144.73,141.485,144.34,36117913.0
2024-03-15 04:00:00,143.41,144.34,141.1301,142.17,41039494.0
2024-03-18 04:00:00,149.37,152.93,148.14,148.48,47676689.0
2024-03-19 04:00:00,148.98,149.62,147.01,147.92,17748367.0
2024-03-20 04:00:00,148.79,149.76,147.665,149.68,17720246.0
2024-03-21 04:00:00,150.32,151.305,148.0101,148.74,19843915.0
2024-03-22 04:00:00,150.24,152.56,150.09,151.77,19252925.0
2024-03-25 04:00:00,150.95,151.456,148.8,151.15,15114728.0
2024-03-26 04:00:00,151.24,153.2,151.03,151.7,19312694.0
2024-03-27 04:00:00,152.145,152.69,150.13,151.94,16580364.0
2024-03-28 04:00:00,152.0,152.67,151.33,152.26,21105628.0
2024-04-01 04:00:00,151.83,157.0,151.65,156.5,24469815.0
2024-04-02 04:00:00,154.75,155.99,153.46,155.87,17598064.0
2024-04-03 04:00:00,154.92,156.55,154.1321,156.37,17266175.0
2024-04-04 04:00:00,155.08,156.18,151.88,151.94,24184842.0
2024-04-05 04:00:00,151.68,154.84,151.081,153.94,16297319.0
2024-04-08 04:00:00,154.015,156.655,153.99,156.14,16641530.0
2024-04-09 04:00:00,157.35,159.89,156.64,158.14,21538140.0
2024-04-10 04:00:00,157.88,158.16,156.2,157.66,16336974.0
2024-04-11 04:00:00,158.34,161.1199,157.93,160.79,17841703.0
2024-04-12 04:00:00,159.405,161.7,158.6,159.19,16989765.0
2024-04-15 04:00:00,160.28,160.83,156.15,156.33,21140948.0
2024-04-16 04:00:00,155.64,157.23,155.05,156.0,15413201.0
2024-04-17 04:00:00,157.19,158.681,156.135,156.88,16237752.0
2024-04-18 04:00:00,156.925,158.485,156.21,157.46,14016065.0
2024-04-19 04:00:00,157.75,157.99,153.91,155.72,21479881.0
2024-04-22 04:00:00,156.01,159.185,155.66,157.95,17243870.0
2024-04-23 04:00:00,158.59,160.48,157.965,159.92,16100408.0
2024-04-24 04:00:00,159.09,161.39,158.82,161.1,19468194.0
2024-04-25 04:00:00,153.36,158.28,152.768,157.95,36197789.0
2024-04-26 04:00:00,175.99,176.42,171.4,173.69,56300787.0
2024-04-29 04:00:00,170.77,171.38,167.06,167.9,35914561.0
2024-04-30 04:00:00,167.38,169.87,164.5,164.64,29420755.0
2024-05-01 04:00:00,166.18,168.81,164.9,165.57,25204245.0
2024-05-02 04:00:00,166.67,168.53,165.69,168.46,17041119.0
2024-05-03 04:00:00,169.54,169.85,164.98,168.99,22767056.0
2024-05-06 04:00:00,169.22,169.9,167.89,169.83,15147906.0
2024-05-07 04:00:00,170.12,173.47,170.0,172.98,21102434.0
2024-05-08 04:00:00,170.75,171.9092,170.522,171.16,14569858.0
2024-05-09 04:00:00,171.15,172.44,169.93,171.58,11937704.0
2024-05-10 04:00:00,169.69,171.34,167.91,170.29,18740458.0
2024-05-13 04:00:00,165.847,170.95,165.76,170.9,19648585.0
2024-05-14 04:00:00,171.59,172.78,170.42,171.93,18729463.0
2024-05-15 04:00:00,172.3,174.0459,172.03,173.88,20958245.0
2024-05-16 04:00:00,174.6,176.34,174.05,175.43,17247311.0
2024-05-17 04:00:00,175.55,177.495,174.98,177.29,16546353.0
2024-05-20 04:00:00,177.31,179.95,177.225,178.46,17495122.0
2024-05-21 04:00:00,178.4,179.82,177.31,179.54,14706021.0
2024-05-22 04:00:00,178.4,178.852,176.7801,178.0,16189404.0
2024-05-23 04:00:00,178.78,179.91,174.54,175.06,14928363.0
2024-05-24 04:00:00,176.52,177.3044,175.2,176.33,11403560.0
2024-05-28 04:00:00,175.74,178.51,175.68,178.02,15655340.0
2024-05-29 04:00:00,176.81,178.23,176.26,177.4,15023847.0
2024-05-30 04:00:00,176.69,176.69,173.23,173.56,18844036.0
2024-05-31 04:00:00,173.4,174.42,170.97,173.96,28085151.0
2024-06-03 04:00:00,173.88,175.86,172.45,174.42,20742798.0
2024-06-04 04:00:00,174.45,175.19,173.22,175.13,14066602.0
2024-06-05 04:00:00,176.535,177.97,175.29,177.07,15233861.0
2024-06-06 04:00:00,177.43,178.71,177.21,178.35,14255818.0
2024-06-07 04:00:00,178.46,179.42,175.79,175.95,14716270.0
2024-06-10 04:00:00,176.45,178.47,174.38,176.63,17122247.0
2024-06-11 04:00:00,177.72,178.39,175.44,178.19,14402401.0
2024-06-12 04:00:00,179.75,182.08,177.78,179.56,18600421.0
2024-06-13 04:00:00,177.84,178.51,176.66,176.74,15956941.0
2024-06-14 04:00:00,175.852,178.73,175.852,178.37,12361571.0
2024-06-17 04:00:00,176.98,179.92,176.49,178.78,15272864.0
2024-06-18 04:00:00,178.79,178.91,175.62,176.45,15640257.0
2024-06-20 04:00:00,176.71,178.74,176.46,177.71,16753166.0
2024-06-21 04:00:00,178.49,182.5117,178.06,180.26,59728019.0
2024-06-24 04:00:00,181.28,182.08,180.23,180.79,18198282.0
2024-06-25 04:00:00,181.145,185.75,181.105,185.58,18917734.0
2024-06-26 04:00:00,184.2,185.93,183.99,185.37,13375715.0
2024-06-27 04:00:00,185.645,187.5,185.45,186.86,13025656.0
2024-06-28 04:00:00,185.72,186.58,183.325,183.42,23032362.0
2024-07-01 04:00:00,184.48,185.34,182.73,184.49,11815862.0
2024-07-02 04:00:00,183.47,186.95,183.06,186.61,12555545.0
2024-07-03 04:00:00,186.3,187.62,185.385,187.39,7409106.0
2024-07-05 04:00:00,187.32,192.26,187.32,191.96,14303361.0
2024-07-08 04:00:00,191.365,191.6791,189.32,190.48,12097611.0
2024-07-09 04:00:00,191.75,192.86,190.23,190.44,10224925.0
2024-07-10 04:00:00,190.75,193.31,190.62,192.66,12047799.0
2024-07-11 04:00:00,191.34,192.41,186.82,187.3,16451981.0
2024-07-12 04:00:00,186.92,188.69,186.14,186.78,14449113.0
2024-07-15 04:00:00,186.49,189.9,186.49,188.19,12186015.0
2024-07-16 04:00:00,188.96,190.34,185.12,185.5,12760102.0
2024-07-17 04:00:00,184.68,185.23,181.62,182.62,17376563.0
2024-07-18 04:00:00,183.54,184.05,178.21,179.22,17850197.0
2024-07-19 04:00:00,180.37,181.97,178.86,179.39,14485899.0
2024-07-22 04:00:00,182.35,184.3,181.9,183.35,16303896.0
2024-07-23 04:00:00,183.84,185.22,183.33,183.6,23770502.0
2024-07-24 04:00:00,175.39,177.95,173.57,174.37,31250683.0
2024-07-25 04:00:00,174.25,175.2,169.05,169.16,28967880.0
2024-07-26 04:00:00,168.77,169.84,165.865,168.68,25150116.0
2024-07-29 04:00:00,170.5,172.16,169.72,171.13,13764831.0
2024-07-30 04:00:00,171.83,172.95,170.12,171.86,13648518.0
2024-07-31 04:00:00,174.92,175.91,171.72,173.15,15650154.0
2024-08-01 04:00:00,171.98,175.68,170.51,172.45,17177833.0
2024-08-02 04:00:00,168.19,170.21,166.39,168.4,18907773.0
2024-08-05 04:00:00,157.37,165.94,156.6,160.64,34904215.0
2024-08-06 04:00:00,160.945,162.35,158.13,160.54,36146541.0
2024-08-07 04:00:00,163.24,164.79,160.24,160.75,19334246.0
2024-08-08 04:00:00,162.344,165.5,162.03,163.84,15363612.0
2024-08-09 04:00:00,161.645,165.52,160.93,165.39,13549230.0
2024-08-12 04:00:00,165.995,166.7,163.55,163.95,12434969.0
2024-08-13 04:00:00,165.185,166.54,164.77,165.93,12717628.0
2024-08-14 04:00:00,164.21,164.96,159.53,162.03,22515895.0
2024-08-15 04:00:00,162.21,163.52,161.49,163.17,18392452.0
2024-08-16 04:00:00,163.41,166.95,163.08,164.74,16849737.0
2024-08-19 04:00:00,167.0,168.47,166.09,168.4,13100762.0
2024-08-20 04:00:00,168.74,170.41,168.66,168.96,12622523.0
2024-08-21 04:00:00,166.99,168.64,166.57,167.63,15269550.0
2024-08-22 04:00:00,169.04,169.42,165.03,165.49,19123778.0
2024-08-23 04:00:00,166.55,167.95,165.66,167.43,14281621.0
2024-08-26 04:00:00,168.155,169.38,166.32,167.93,11990305.0
2024-08-27 04:00:00,167.61,168.245,166.16,166.38,13718162.0
2024-08-28 04:00:00,166.78,167.39,163.28,164.5,15208736.0
2024-08-29 04:00:00,166.06,167.63,161.982,163.4,17086830.0
2024-08-30 04:00:00,164.22,165.28,163.41,165.11,18498777.0
2024-09-03 04:00:00,163.315,163.38,157.855,158.61,26533110.0
2024-09-04 04:00:00,158.075,160.4,157.44,157.81,17410652.0
2024-09-05 04:00:00,157.78,161.015,157.52,158.6,14139501.0
2024-09-06 04:00:00,158.69,159.22,151.935,152.13,24997342.0
2024-09-09 04:00:00,153.63,154.64,148.2,149.54,28035996.0
2024-09-10 04:00:00,151.45,152.3,149.5427,150.01,20395524.0
2024-09-11 04:00:00,151.09,152.48,148.7,152.15,18991486.0
2024-09-12 04:00:00,154.81,155.61,153.5,155.54,21015312.0
2024-09-13 04:00:00,156.362,159.275,156.11,158.37,16733908.0
2024-09-16 04:00:00,158.33,159.24,157.61,158.99,14157614.0
2024-09-17 04:00:00,160.09,161.59,159.41,160.28,12064790.0
2024-09-18 04:00:00,160.85,161.63,159.66,160.81,16756450.0
2024-09-19 04:00:00,164.82,164.99,162.5216,163.24,17548190.0
2024-09-20 04:00:00,164.52,164.75,163.18,164.64,46362673.0
2024-09-23 04:00:00,165.34,166.61,162.95,163.07,15648446.0
2024-09-24 04:00:00,164.25,164.55,162.03,163.64,18546056.0
2024-09-25 04:00:00,162.97,164.217,162.775,162.99,13607892.0
2024-09-26 04:00:00,165.03,165.5,163.5,163.83,18234497.0
2024-09-27 04:00:00,163.91,166.97,163.83,165.29,13604261.0
2024-09-30 04:00:00,164.78,167.36,164.64,167.19,14083451.0
2024-10-01 04:00:00,168.86,170.44,165.9,168.42,18629506.0
2024-10-02 04:00:00,167.76,168.88,166.25,167.31,12744975.0
2024-10-03 04:00:00,165.82,167.91,165.37,167.21,11004333.0
2024-10-04 04:00:00,169.34,169.55,166.96,168.56,11435318.0
2024-10-07 04:00:00,169.14,169.9,164.13,164.39,14034722.0
2024-10-08 04:00:00,165.43,166.1,164.31,165.7,11723885.0
2024-10-09 04:00:00,164.855,166.26,161.12,163.06,19651411.0
2024-10-10 04:00:00,162.11,164.3107,161.64,163.18,12892892.0
2024-10-11 04:00:00,163.33,165.27,162.5,164.52,10945971.0
2024-10-14 04:00:00,164.91,167.62,164.78,166.35,9981765.0
2024-10-15 04:00:00,167.14,169.09,166.05,166.9,14829338.0
2024-10-16 04:00:00,166.03,167.28,165.216,166.74,9968474.0
2024-10-17 04:00:00,167.38,167.93,164.37,164.51,15113356.0
2024-10-18 04:00:00,164.87,166.3699,164.75,165.05,13091267.0
2024-10-21 04:00:00,164.58,166.22,164.305,165.8,11384047.0
2024-10-22 04:00:00,164.7,167.47,164.67,166.82,11958617.0
