date,open,high,low,close,volume
2024-04-30 04:00:00,169.23,169.24,165.81,165.85,6914197.0
2024-05-01 04:00:00,164.51,169.64,163.79,164.11,13113578.0
2024-05-02 04:00:00,175.47,181.69,175.29,180.1,25894845.0
2024-05-03 04:00:00,182.24,183.19,177.8,179.64,10043912.0
2024-05-06 04:00:00,181.91,182.4,180.4,181.85,6980071.0
2024-05-07 04:00:00,182.45,184.31,179.22,180.15,8011055.0
2024-05-08 04:00:00,176.73,180.79,176.6151,180.55,6242590.0
2024-05-09 04:00:00,181.0,181.7099,179.44,180.54,5513454.0
2024-05-10 04:00:00,182.0,183.545,181.238,182.08,4702542.0
2024-05-13 04:00:00,183.18,184.725,182.9,184.21,6384837.0
2024-05-14 04:00:00,184.51,189.29,184.49,188.97,7713362.0
2024-05-15 04:00:00,190.01,196.08,190.0,194.61,11349079.0
2024-05-16 04:00:00,195.0,195.63,192.78,193.27,8173415.0
2024-05-17 04:00:00,192.9,195.44,191.87,193.86,5689714.0
2024-05-20 04:00:00,194.0,199.99,193.28,197.76,8879734.0
2024-05-21 04:00:00,196.012,201.98,195.76,200.85,11498771.0
2024-05-22 04:00:00,202.93,204.84,201.7,202.93,11170066.0
2024-05-23 04:00:00,205.88,207.95,199.42,201.76,14475086.0
2024-05-24 04:00:00,203.89,211.3,203.56,210.36,13809903.0
2024-05-28 04:00:00,217.225,217.43,211.3,213.08,12485382.0
2024-05-29 04:00:00,208.65,210.66,206.7,208.26,12542915.0
2024-05-30 04:00:00,208.0,209.37,203.8221,204.8,12263870.0
2024-05-31 04:00:00,208.0,209.05,198.71,204.05,15064863.0
2024-06-03 04:00:00,209.56,210.98,202.41,205.91,12419478.0
2024-06-04 04:00:00,205.91,206.23,201.66,204.37,6595905.0
2024-06-05 04:00:00,206.93,212.5,205.365,211.9,11626287.0
2024-06-06 04:00:00,211.9,212.24,208.79,209.44,7597184.0
2024-06-07 04:00:00,209.73,209.8,204.89,206.62,5714393.0
2024-06-10 04:00:00,205.285,210.5819,204.56,209.35,6470472.0
2024-06-11 04:00:00,207.15,209.45,204.78,208.52,8197458.0
2024-06-12 04:00:00,212.5,215.62,210.88,215.39,9502803.0
2024-06-13 04:00:00,216.36,218.36,213.01,217.81,10102782.0
2024-06-14 04:00:00,217.64,218.05,213.65,215.33,6438225.0
2024-06-17 04:00:00,217.09,222.67,213.4,222.22,12109084.0
2024-06-18 04:00:00,226.82,230.63,226.0,227.09,22037468.0
2024-06-20 04:00:00,224.2,225.9,212.84,215.47,18677868.0
2024-06-21 04:00:00,211.76,215.47,209.41,212.53,22734483.0
2024-06-24 04:00:00,206.91,207.03,200.24,200.84,16084262.0
2024-06-25 04:00:00,203.14,203.15,199.17,202.17,12053664.0
2024-06-26 04:00:00,200.31,201.15,195.7,197.33,10023790.0
2024-06-27 04:00:00,196.87,198.57,193.84,195.15,11936570.0
2024-06-28 04:00:00,196.0,203.94,195.61,199.18,15547484.0
2024-07-01 04:00:00,199.47,200.6682,196.08,200.03,6800566.0
2024-07-02 04:00:00,198.25,200.48,197.09,200.16,5632945.0
2024-07-03 04:00:00,202.68,204.86,200.44,203.81,4996211.0
2024-07-05 04:00:00,205.85,206.75,203.98,205.75,6375172.0
2024-07-08 04:00:00,207.24,210.435,206.1517,207.89,6920442.0
2024-07-09 04:00:00,206.48,208.55,204.66,207.12,5235289.0
2024-07-10 04:00:00,208.74,209.24,206.5567,208.8,5159400.0
2024-07-11 04:00:00,210.02,210.13,199.77,199.85,8602248.0
2024-07-12 04:00:00,201.66,206.08,200.25,202.43,7217219.0
2024-07-15 04:00:00,203.0,209.24,202.785,208.18,7446726.0
2024-07-16 04:00:00,210.0,211.09,206.6201,209.64,5998488.0
2024-07-17 04:00:00,199.73,200.0,190.56,191.6,16156207.0
2024-07-18 04:00:00,193.78,193.9,186.95,191.46,9957716.0
2024-07-19 04:00:00,191.69,193.0888,185.76,186.21,9085710.0
2024-07-22 04:00:00,191.0,195.5,189.05,194.97,7590012.0
2024-07-23 04:00:00,194.2,196.24,192.15,193.35,5796721.0
2024-07-24 04:00:00,189.335,189.61,180.69,181.07,13284672.0
2024-07-25 04:00:00,179.62,180.235,173.27,175.39,12700063.0
2024-07-26 04:00:00,179.01,181.3,177.57,180.05,6567842.0
2024-07-29 04:00:00,181.5,182.64,177.85,178.64,6045804.0
2024-07-30 04:00:00,179.34,179.4,166.7721,166.94,15338918.0
2024-07-31 04:00:00,175.58,181.08,173.41,180.95,19219187.0
2024-08-01 04:00:00,171.76,176.97,161.33,164.0,24795022.0
2024-08-02 04:00:00,160.52,164.26,157.53,159.31,16618860.0
2024-08-05 04:00:00,153.27,162.82,151.3901,157.95,12733905.0
2024-08-06 04:00:00,158.42,163.63,156.5,158.72,9301031.0
2024-08-07 04:00:00,163.58,164.32,155.5,156.12,9266867.0
2024-08-08 04:00:00,160.74,165.59,157.87,164.95,9590873.0
2024-08-09 04:00:00,164.07,165.89,161.98,164.48,4824606.0
2024-08-12 04:00:00,160.56,163.39,157.42,162.89,8548033.0
2024-08-13 04:00:00,164.3,169.56,163.28,169.47,11102075.0
2024-08-14 04:00:00,170.64,171.2587,164.7248,167.15,7208248.0
2024-08-15 04:00:00,171.75,174.64,170.61,173.34,10752143.0
2024-08-16 04:00:00,172.285,173.38,170.63,172.18,5435739.0
2024-08-19 04:00:00,171.57,174.32,168.74,174.26,6708083.0
2024-08-20 04:00:00,173.86,175.43,171.15,172.11,6222388.0
2024-08-21 04:00:00,172.99,174.87,172.075,174.22,6309503.0
2024-08-22 04:00:00,174.3,174.585,168.38,169.0,6743476.0
2024-08-23 04:00:00,171.76,174.62,170.6301,173.5,6823561.0
2024-08-26 04:00:00,171.97,172.38,168.53,169.49,7437611.0
2024-08-27 04:00:00,169.17,174.44,168.265,173.93,6498782.0
2024-08-28 04:00:00,174.38,175.72,169.63,171.85,6534566.0
2024-08-29 04:00:00,173.42,176.3599,168.93,169.49,12514154.0
2024-08-30 04:00:00,172.29,175.46,170.8,175.3,11105353.0
2024-09-03 04:00:00,171.885,172.155,162.0,163.24,11579265.0
2024-09-04 04:00:00,163.0,168.24,162.63,165.33,6737013.0
2024-09-05 04:00:00,163.08,165.7994,161.85,163.7,5599389.0
2024-09-06 04:00:00,162.74,163.19,157.13,158.19,10703047.0
2024-09-09 04:00:00,161.09,162.37,158.57,160.77,7489595.0
2024-09-10 04:00:00,160.0,162.06,157.68,161.68,7918073.0
2024-09-11 04:00:00,162.36,166.9,159.2502,166.56,8275440.0
2024-09-12 04:00:00,165.88,166.31,162.9,164.98,6045562.0
2024-09-13 04:00:00,165.81,168.3,165.44,167.73,4049902.0
2024-09-16 04:00:00,164.93,167.34,163.79,166.61,6510034.0
2024-09-17 04:00:00,168.88,169.5,166.08,168.7,5828016.0
2024-09-18 04:00:00,169.52,172.42,167.695,168.3,5877581.0
2024-09-19 04:00:00,174.42,176.8,172.49,173.92,10896153.0
2024-09-20 04:00:00,172.69,173.07,164.3,168.92,27546386.0
2024-09-23 04:00:00,168.42,169.98,165.35,165.96,9810047.0
2024-09-24 04:00:00,167.42,169.355,165.98,166.95,9663799.0
2024-09-25 04:00:00,166.28,168.59,165.76,168.27,5095502.0
2024-09-26 04:00:00,174.91,175.75,166.7801,172.66,8474993.0
2024-09-27 04:00:00,173.0,173.45,169.83,170.13,5880662.0
2024-09-30 04:00:00,171.37,172.23,167.75,170.05,8103000.0
2024-10-01 04:00:00,169.8,170.29,164.08,165.78,8277568.0
2024-10-02 04:00:00,166.15,169.75,165.15,168.32,4484587.0
2024-10-03 04:00:00,165.95,169.53,165.66,168.92,6260212.0
2024-10-04 04:00:00,172.55,172.8,166.48,168.9,6588668.0
2024-10-07 04:00:00,167.635,168.7199,165.735,166.94,4359327.0
2024-10-08 04:00:00,164.86,167.7209,163.66,166.34,7843548.0
2024-10-09 04:00:00,165.95,170.3,164.665,170.22,5480088.0
2024-10-10 04:00:00,167.23,168.75,165.33,168.52,5048030.0
2024-10-11 04:00:00,168.0,170.43,166.87,169.98,3801395.0
2024-10-14 04:00:00,171.34,178.87,170.9,178.04,9933613.0
2024-10-15 04:00:00,177.22,179.825,172.75,174.09,12910401.0
2024-10-16 04:00:00,174.62,174.67,170.2201,171.48,6495701.0
2024-10-17 04:00:00,175.615,175.615,171.02,171.1,6091604.0
2024-10-18 04:00:00,172.11,172.58,169.42,170.92,6432721.0
2024-10-21 04:00:00,169.635,170.17,166.0685,169.01,7297738.0
2024-10-22 04:00:00,169.01,173.48,168.23,173.18,7313047.0
2024-10-23 04:00:00,169.34,172.64,164.3,166.6,9788217.0
2024-10-24 04:00:00,166.61,168.94,165.53,168.1,4933426.0
2024-10-25 04:00:00,170.275,173.18,169.8062,170.27,5496607.0
2024-10-28 04:00:00,169.42,173.15,169.37,172.22,5024581.0
2024-10-29 04:00:00,172.195,176.57,171.26,176.0,6198246.0
2024-10-30 04:00:00,169.92,171.735,167.53,167.62,8819735.0
2024-10-31 04:00:00,167.62,167.78,162.08,162.77,10261236.0
2024-11-01 04:00:00,163.08,166.0847,162.77,165.27,6498125.0
2024-11-04 05:00:00,165.06,167.5,163.635,165.18,4949802.0
2024-11-05 05:00:00,165.0,167.59,164.245,165.91,5371263.0
2024-11-06 05:00:00,169.25,178.45,168.67,172.99,17567121.0
2024-11-07 05:00:00,180.265,182.1,171.63,172.91,23586315.0
2024-11-08 05:00:00,172.09,173.49,168.7546,170.91,10736646.0
2024-11-11 05:00:00,170.0,170.79,166.09,168.29,7829485.0
2024-11-12 05:00:00,167.05,167.33,161.8601,163.41,8483331.0
2024-11-13 05:00:00,162.79,162.94,159.75,160.42,7921747.0
2024-11-14 05:00:00,162.95,164.91,161.87,163.97,7005444.0
2024-11-15 05:00:00,163.0,164.325,159.6,160.5,9737033.0
2024-11-18 05:00:00,162.6,165.14,162.0,164.5,7816812.0
2024-11-19 05:00:00,164.03,166.23,162.65,164.71,6176848.0
2024-11-20 05:00:00,164.0,164.2,152.9505,154.27,14456722.0
2024-11-21 05:00:00,155.16,156.94,153.59,155.46,10685385.0
2024-11-22 05:00:00,154.79,156.88,153.73,156.79,5709268.0
2024-11-25 05:00:00,158.94,159.65,157.2189,158.82,9189843.0
2024-11-26 05:00:00,159.75,161.47,156.09,156.93,9489853.0
2024-11-27 05:00:00,156.93,157.65,154.46,156.4,6337854.0
2024-11-29 05:00:00,158.11,161.52,157.75,158.53,6112016.0
2024-12-02 05:00:00,158.38,163.37,158.38,163.03,9812677.0
2024-12-03 05:00:00,161.5,163.86,161.32,162.58,6961372.0
2024-12-04 05:00:00,164.475,165.0,162.24,163.34,6718827.0
2024-12-05 05:00:00,162.59,164.45,159.93,160.39,7279786.0
2024-12-06 05:00:00,160.39,160.39,157.24,159.51,9368412.0
2024-12-09 05:00:00,157.48,162.93,157.47,160.74,9481232.0
2024-12-10 05:00:00,160.77,161.49,156.04,156.46,8683634.0
2024-12-11 05:00:00,157.29,160.46,156.97,159.83,7081804.0
2024-12-12 05:00:00,158.67,159.46,156.9214,158.24,5796116.0
2024-12-13 05:00:00,158.24,159.6805,156.62,158.53,8886682.0
2024-12-16 05:00:00,158.16,158.71,154.02,157.89,9951138.0
2024-12-17 05:00:00,156.49,159.98,156.49,157.92,7187382.0
2024-12-18 05:00:00,158.25,161.16,152.325,153.05,10295189.0
2024-12-19 05:00:00,154.03,155.47,150.06,150.4,8414797.0
2024-12-20 05:00:00,149.58,154.57,149.43,152.89,17347066.0
2024-12-23 05:00:00,155.66,158.69,154.55,158.24,8863199.0
2024-12-24 05:00:00,158.64,159.4,157.54,159.36,2839592.0
2024-12-26 05:00:00,157.4,159.5599,157.35,158.53,3847905.0
2024-12-27 05:00:00,157.19,157.75,155.52,157.24,7232473.0
2024-12-30 05:00:00,155.23,156.13,153.8,154.58,5355964.0
2024-12-31 05:00:00,154.72,155.84,153.21,153.62,4423330.0
2025-01-02 05:00:00,155.01,157.51,152.79,153.64,5009075.0
2025-01-03 05:00:00,155.42,158.435,154.49,157.83,5887151.0
2025-01-06 05:00:00,159.33,165.67,159.33,159.85,9599764.0
2025-01-07 05:00:00,162.0,163.45,159.25,160.52,7666013.0
2025-01-08 05:00:00,160.05,160.19,156.94,159.08,7721568.0
2025-01-10 05:00:00,157.7,158.28,155.55,156.98,6236809.0
2025-01-13 05:00:00,155.22,157.37,154.8,157.13,5632189.0
2025-01-14 05:00:00,160.14,161.01,156.559,159.53,6476497.0
2025-01-15 05:00:00,162.1,165.45,162.09,164.41,9284034.0
2025-01-16 05:00:00,165.35,165.84,161.28,161.43,7143256.0
2025-01-17 05:00:00,165.38,165.61,163.1,164.56,8097475.0
2025-01-21 05:00:00,166.0,168.68,165.35,167.27,7380518.0
2025-01-22 05:00:00,168.32,172.0899,168.19,170.24,7281689.0
2025-01-23 05:00:00,170.38,174.38,169.38,174.36,7172321.0
2025-01-24 05:00:00,175.1,175.2,171.9422,172.11,5825772.0
2025-01-27 05:00:00,172.1,172.2,167.28,171.18,15632612.0
2025-01-28 05:00:00,170.22,173.49,169.81,171.55,8720168.0
2025-01-29 05:00:00,171.55,173.49,170.22,171.71,5118924.0
2025-01-30 05:00:00,172.34,173.54,170.97,171.93,6010556.0
2025-01-31 05:00:00,172.51,176.79,172.29,172.93,7808977.0
2025-02-03 05:00:00,168.88,172.58,168.06,170.24,7447086.0
2025-02-04 05:00:00,168.5,173.79,168.5,173.04,5457922.0
2025-02-05 05:00:00,173.0,177.0,169.9027,175.86,15420587.0
2025-02-06 05:00:00,167.84,169.49,165.4,169.32,16293503.0
2025-02-07 05:00:00,169.83,171.3,166.06,167.96,7841658.0
2025-02-10 05:00:00,169.73,171.8,169.0,171.36,6237693.0
2025-02-11 05:00:00,169.65,172.7,169.11,171.99,6588067.0
2025-02-12 05:00:00,169.55,170.93,168.24,170.29,5505696.0
2025-02-13 05:00:00,170.19,172.36,169.47,172.15,6362183.0
2025-02-14 05:00:00,172.6,172.82,171.04,172.23,4691344.0
2025-02-18 05:00:00,173.26,173.72,171.2359,173.64,7292649.0
2025-02-19 05:00:00,173.985,176.5,173.35,175.22,6849614.0
2025-02-20 05:00:00,176.0,176.39,172.9,173.7,6316412.0
2025-02-21 05:00:00,174.98,175.43,165.21,165.43,12531871.0
2025-02-24 05:00:00,165.91,166.59,160.99,161.1,9827839.0
2025-02-25 05:00:00,161.66,163.33,159.44,161.22,8244945.0
2025-02-26 05:00:00,161.83,164.14,160.93,162.1,9161867.0
2025-02-27 05:00:00,162.34,163.25,154.1,154.44,10807193.0
2025-02-28 05:00:00,155.1,157.31,153.4,157.17,10149470.0
2025-03-03 05:00:00,158.99,160.08,152.52,153.62,9601853.0
2025-03-04 05:00:00,155.27,157.2,151.35,154.46,8956839.0
2025-03-05 05:00:00,155.04,159.15,153.03,158.49,6771551.0
2025-03-06 05:00:00,154.11,157.88,154.09,156.04,7808129.0
2025-03-07 05:00:00,155.22,161.82,155.22,161.22,8727617.0
2025-03-10 04:00:00,157.35,159.255,152.61,154.98,10139920.0
2025-03-11 04:00:00,154.85,156.2275,150.86,153.1,8692939.0
2025-03-12 04:00:00,154.21,155.86,151.92,152.8,7117435.0
2025-03-13 04:00:00,152.595,155.63,150.42,151.94,5861709.0
2025-03-14 04:00:00,153.56,156.95,153.54,156.58,5309435.0
2025-03-17 04:00:00,155.6,158.72,155.44,157.95,5781412.0
2025-03-18 04:00:00,157.95,159.73,155.9233,156.29,6898367.0
2025-03-19 04:00:00,156.43,160.515,155.06,158.26,5870969.0
2025-03-20 04:00:00,158.0,159.12,156.52,157.95,5089255.0
2025-03-21 04:00:00,154.98,157.416,153.56,156.82,10949252.0
2025-03-24 04:00:00,160.0,161.0,158.8,160.08,6033350.0
2025-03-25 04:00:00,159.88,161.47,159.42,160.15,3978200.0
2025-03-26 04:00:00,159.45,160.81,156.85,158.39,5965132.0
2025-03-27 04:00:00,158.21,159.25,155.75,157.97,6101990.0
2025-03-28 04:00:00,156.92,157.64,151.56,152.72,8917986.0
2025-03-31 04:00:00,150.805,153.85,147.88,153.61,8597091.0
2025-04-01 04:00:00,152.39,153.32,150.265,153.05,5708940.0
2025-04-02 04:00:00,150.79,155.46,150.37,154.08,5377181.0
2025-04-03 04:00:00,147.0,147.4,138.56,139.42,16464974.0
2025-04-04 04:00:00,134.34,135.86,126.68,127.46,19012564.0
2025-04-07 04:00:00,124.59,137.2,120.8019,129.72,17938318.0
2025-04-08 04:00:00,131.13,135.29,121.74,124.66,14965907.0
2025-04-09 04:00:00,125.155,144.86,124.19,143.59,21242585.0
2025-04-10 04:00:00,137.01,139.0599,129.29,134.4,14898763.0
2025-04-11 04:00:00,134.0,140.65,131.11,139.25,10955260.0
2025-04-14 04:00:00,142.75,143.11,136.83,139.19,6930331.0
2025-04-15 04:00:00,139.46,140.835,138.03,138.6,6346797.0
2025-04-16 04:00:00,133.68,137.31,131.79,135.74,10417222.0
2025-04-17 04:00:00,137.38,138.15,135.71,136.66,7135854.0
2025-04-21 04:00:00,134.73,136.55,133.36,136.14,8128290.0
2025-04-22 04:00:00,136.745,139.1,136.49,138.74,7727962.0
2025-04-23 04:00:00,142.58,143.88,139.78,140.46,9073488.0
2025-04-24 04:00:00,142.78,147.82,141.99,147.21,8810602.0
2025-04-25 04:00:00,146.08,149.2,146.08,148.56,5145633.0
2025-04-28 04:00:00,148.18,149.3,145.4398,147.62,5743480.0
2025-04-29 04:00:00,146.66,148.26,145.52,146.88,6691951.0
2025-04-30 04:00:00,145.195,148.85,143.88,148.46,10771867.0
2025-05-01 04:00:00,138.785,138.96,134.87,135.21,22836553.0
2025-05-02 04:00:00,137.85,141.41,137.29,139.81,13185574.0
2025-05-05 04:00:00,138.3,140.77,138.29,139.44,7165260.0
2025-05-06 04:00:00,137.82,140.8,137.46,139.9,6957862.0
2025-05-07 04:00:00,140.38,144.7,140.245,144.3,10202537.0
2025-05-08 04:00:00,145.64,147.5,143.89,145.1,8489076.0
2025-05-09 04:00:00,145.66,146.983,144.6,145.18,6217069.0
2025-05-12 04:00:00,154.08,154.36,149.83,152.12,11414646.0
2025-05-13 04:00:00,152.005,153.29,150.96,151.34,10160946.0
2025-05-14 04:00:00,151.925,153.27,150.43,152.98,6971196.0
2025-05-15 04:00:00,151.71,153.39,150.18,152.61,6941187.0
2025-05-16 04:00:00,152.87,153.055,151.3,152.5,6667966.0
2025-05-19 04:00:00,150.55,153.82,150.11,153.7,7241083.0
2025-05-20 04:00:00,153.035,153.89,151.925,153.82,5269482.0
2025-05-21 04:00:00,153.58,156.13,150.8308,151.31,9684483.0
2025-05-22 04:00:00,151.39,151.58,147.22,147.37,9539061.0
2025-05-23 04:00:00,143.42,146.485,141.77,145.38,8994607.0
2025-05-27 04:00:00,147.55,149.35,146.43,148.63,9788753.0
2025-05-28 04:00:00,148.82,149.49,147.36,147.6,7032262.0
2025-05-29 04:00:00,149.86,150.4999,147.24,148.34,5984793.0
2025-05-30 04:00:00,148.0,148.02,143.48,145.2,13755571.0
2025-06-02 04:00:00,144.8,147.205,144.48,146.63,6419509.0
2025-06-03 04:00:00,146.71,149.78,145.515,148.94,6164120.0
2025-06-04 04:00:00,150.0,150.05,147.3826,149.05,7143844.0
2025-06-05 04:00:00,148.8,150.08,147.0,147.56,5613181.0
2025-06-06 04:00:00,149.8,150.59,149.05,149.24,5794700.0
2025-06-09 04:00:00,151.81,156.12,151.1685,155.41,10589377.0
2025-06-10 04:00:00,156.19,159.51,155.07,159.13,9068443.0
2025-06-11 04:00:00,160.0,162.14,157.7,159.48,8859937.0
2025-06-12 04:00:00,159.0,159.61,157.95,158.7,5689351.0
2025-06-13 04:00:00,156.34,157.17,154.44,154.72,8446444.0
2025-06-16 04:00:00,157.03,158.45,155.64,156.87,8686257.0
2025-06-17 04:00:00,156.65,157.58,154.39,154.46,7146944.0
2025-06-18 04:00:00,155.0,156.0994,153.15,153.63,6708683.0
2025-06-20 04:00:00,154.23,155.12,150.63,151.32,15501852.0
2025-06-23 04:00:00,151.23,153.52,149.683,153.14,6860687.0
2025-06-24 04:00:00,154.73,156.3,154.15,155.71,7692670.0
2025-06-25 04:00:00,156.1,156.5317,154.59,155.93,5280104.0
2025-06-26 04:00:00,156.5,158.42,155.91,158.19,6278199.0
2025-06-27 04:00:00,158.65,161.1,157.57,158.54,22100340.0
2025-06-30 04:00:00,158.39,159.86,157.8,159.26,7988244.0
2025-07-01 04:00:00,158.22,161.65,157.98,159.4,8942314.0
2025-07-02 04:00:00,159.68,162.79,158.8,162.32,8916394.0
2025-07-03 04:00:00,163.045,163.9573,162.09,162.21,4280155.0
2025-07-07 04:00:00,161.11,161.49,157.57,158.09,7187449.0
2025-07-08 04:00:00,159.47,161.83,158.61,159.45,6879080.0
2025-07-09 04:00:00,159.4,161.4838,158.25,159.35,4190504.0
2025-07-10 04:00:00,158.99,160.29,157.79,159.09,5666479.0
